ID;Название;Сечение
178310;WEICONLOCK AN 306-40 Фиксатор цилиндрических узлов (20 мл) средняя вязкость, высокая сила фиксации, ;
178311;AN 306-40 (20мл) Однокомпонентный анаэробный вал-втулочный фиксатор,  медленной полимеризации. Средн;
178312;WEICONLOCK AN 306-40 Фиксатор цилиндрических узлов (50 мл) средняя вязкость, высокая сила фиксации, ;
178313;AN 306-40 (50мл) Однокомпонентный анаэробный вал-втулочный фиксатор,  медленной полимеризации. Средн;
178314;WEICONLOCK AN 306-40 Фиксатор цилиндрических узлов (200 мл) средняя вязкость, высокая сила фиксации,;
178315;AN 306-40 (200мл) Однокомпонентный анаэробный вал-втулочный фиксатор,  медленной полимеризации. Сред;
178316;WEICONLOCK AN 306-41 Фиксатор цилиндрических узлов (20 мл) средняя прочность, средняя вязкость, макс;
178317;AN 306-41 (20мл) Однокомпонентный анаэробный фиксатор цилиндрических соединений средней  прочности. ;
178318;WEICONLOCK AN 306-41 Фиксатор цилиндрических узлов (50 мл) средняя прочность, средняя вязкость, макс;
178319;AN 306-41 (50мл) Однокомпонентный анаэробный фиксатор цилиндрических соединений средней  прочности. ;
